measured,configuration,brute_force,brute_force_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",10.129,0,10.149,0.023,10.113,10.186,true,0.02,0.002,0
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.435,0,7.408,0.031,7.358,7.458,true,0.027,0.004,0.001
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.374,0,3.366,0.024,3.328,3.404,true,0.008,0.002,0
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, SCALE, HALTONERROR]",18.093,0,17.899,0.222,17.545,18.253,true,0.194,0.011,0.038
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",4.388,0,4.353,0.006,4.343,4.363,false,0.035,0.008,0.001
"true","[ENABLEANTIALIASING, SCALEMODE]",2.314,0,2.297,0.015,2.273,2.32,true,0.017,0.007,0
"true","[OUTPUTCOMPRESSIONGMODE, IOSCREATEIMAGESETFOLDERS]",179.986,0,181.28,1.384,179.077,183.482,true,1.294,0.007,1.674
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.322,0,7.222,0.067,7.115,7.329,true,0.1,0.014,0.01
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.747,0,3.778,0.01,3.762,3.793,false,0.031,0.008,0.001
"true","[ENABLEMOZJPEG, COMPRESSQUALITY]",55.133,0,53.51,0.419,52.843,54.178,false,1.623,0.03,2.634
"true","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",2.285,0,2.296,0.014,2.273,2.318,true,0.011,0.005,0
"true","[ENABLEMOZJPEG, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",2.288,0,2.293,0.021,2.259,2.327,true,0.005,0.002,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",4.378,0,4.339,0.01,4.324,4.355,false,0.039,0.009,0.002
"true","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",4.344,0,4.347,0.011,4.329,4.364,true,0.003,0.001,0
"true","[INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",8.92,0,9.08,0.054,8.995,9.165,false,0.16,0.018,0.026
"true","[SCALEISHEIGHTDP, UPSCALINGALGORITHM]",46.146,0,46.951,0.087,46.813,47.09,false,0.805,0.017,0.648
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, VERBOSELOG, SCALEMODE]",3.334,0,3.339,0.02,3.307,3.371,true,0.005,0.001,0
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",4.346,0,4.361,0.023,4.324,4.397,true,0.015,0.003,0
"true","[COMPRESSQUALITY]",53.809,0,53.46,0.624,52.467,54.454,true,0.349,0.007,0.122
"true","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, COMPRESSQUALITY]",53.592,0,53.579,0.901,52.145,55.013,true,0.013,0,0
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SCALEMODE]",2.302,0,2.288,0.008,2.276,2.301,false,0.014,0.006,0
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING, SCALEMODE, HALTONERROR]",2.305,0,2.293,0.009,2.279,2.307,true,0.012,0.005,0
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, VERBOSELOG, SCALEMODE, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",2.292,0,2.294,0.009,2.281,2.308,true,0.002,0.001,0
"true","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALEMODE, GUIADVANCEDOPTIONS]",3.866,0,3.812,0.031,3.762,3.862,false,0.054,0.014,0.003
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, VERBOSELOG, SCALE, HALTONERROR, CLEARDIRBEFORECONVERT]",4.661,0,4.66,0.033,4.608,4.712,true,0.001,0,0
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.343,0,3.334,0.025,3.293,3.374,true,0.009,0.003,0
"true","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, VERBOSELOG, ROUNDINGHANDLER]",46.229,0,46.587,0.27,46.157,47.017,true,0.358,0.008,0.128
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",2.313,0,2.303,0.029,2.257,2.35,true,0.01,0.004,0
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",14.499,0,14.725,0.566,13.823,15.626,true,0.226,0.015,0.051
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.357,0,8.409,0.046,8.336,8.481,true,0.052,0.006,0.003
"true","[ROUNDINGHANDLER, GUIADVANCEDOPTIONS]",55.651,0,56.018,0.204,55.693,56.342,false,0.367,0.007,0.135
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALE]",7.506,0,7.43,0.084,7.296,7.564,true,0.076,0.01,0.006
"true","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",7.822,0,7.824,0.016,7.799,7.849,true,0.002,0,0
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, HALTONERROR, GUIADVANCEDOPTIONS]",63.719,0,64.348,0.478,63.587,65.108,true,0.629,0.01,0.396
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG, COMPRESSQUALITY, SCALE]",7.145,0,7.137,0.057,7.045,7.228,true,0.008,0.001,0
"true","[UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",229.96,0,230.242,0.818,228.941,231.544,true,0.282,0.001,0.08
"true","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, ROUNDINGHANDLER, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",87.97,0,88.228,0.727,87.071,89.385,true,0.258,0.003,0.067
"true","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",6.032,0,6.067,0.037,6.008,6.125,true,0.035,0.006,0.001
"true","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",57.094,0,56.58,0.758,55.374,57.787,true,0.514,0.009,0.264
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",26.809,0,26.897,0.113,26.718,27.076,true,0.088,0.003,0.008
"true","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE, HALTONERROR]",14.134,0,14.026,0.096,13.873,14.178,true,0.108,0.008,0.012
"true","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",3.862,0,3.806,0.036,3.748,3.863,true,0.056,0.015,0.003
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",20.45,0,20.327,0.164,20.067,20.588,true,0.123,0.006,0.015
"true","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALE, GUIADVANCEDOPTIONS]",14.182,0,14.207,0.038,14.147,14.268,true,0.025,0.002,0.001
"true","[POSTCONVERTWEBP, SCALE, HALTONERROR]",7.425,0,7.418,0.103,7.254,7.581,true,0.007,0.001,0
"true","[SCALE, HALTONERROR]",7.412,0,7.349,0.075,7.23,7.469,true,0.063,0.009,0.004
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",8.441,0,8.401,0.042,8.333,8.468,true,0.04,0.005,0.002
"true","[PLATFORM, UPSCALINGALGORITHM, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",90.241,0,90.157,0.649,89.124,91.19,true,0.084,0.001,0.007
"true","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",2.331,0,2.325,0.017,2.298,2.352,true,0.006,0.003,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.729,0,3.752,0.02,3.72,3.784,true,0.023,0.006,0.001
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING, HALTONERROR]",73.847,0,74.432,1.064,72.739,76.125,true,0.585,0.008,0.342
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",6.033,0,6.069,0.056,5.98,6.158,true,0.036,0.006,0.001
"true","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",9.742,0,9.771,0.049,9.693,9.849,true,0.029,0.003,0.001
"true","[ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",56.801,0,56.325,0.504,55.524,57.127,true,0.476,0.008,0.227
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",2.304,0,2.313,0.012,2.294,2.333,true,0.009,0.004,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",2.304,0,2.291,0.019,2.261,2.321,true,0.013,0.006,0
"true","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER]",3.356,0,3.356,0.026,3.314,3.397,true,0,0,0
"true","[COMPRESSQUALITY, SCALEMODE]",2.292,0,2.3,0.02,2.268,2.331,true,0.008,0.003,0
"true","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER]",2.288,0,2.314,0.007,2.303,2.325,false,0.026,0.011,0.001
"true","[ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.341,0,8.37,0.045,8.298,8.442,true,0.029,0.003,0.001
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",6.049,0,6.07,0.06,5.974,6.166,true,0.021,0.003,0
"true","[POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE, SCALE]",4.053,0,3.989,0.088,3.849,4.129,true,0.064,0.016,0.004
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",57.257,0,56.7,0.236,56.325,57.075,false,0.557,0.01,0.31
"true","[POSTCONVERTWEBP, DOWNSCALINGALGORITHM]",56.53,0,56.654,0.927,55.179,58.129,true,0.124,0.002,0.015
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",12.211,0,12.337,0.09,12.195,12.48,true,0.126,0.01,0.016
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",3.349,0,3.337,0.02,3.306,3.368,true,0.012,0.004,0
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",4.056,0,4.084,0.007,4.073,4.094,false,0.028,0.007,0.001
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",12.861,0,12.908,0.083,12.775,13.04,true,0.047,0.004,0.002
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, SCALE]",4.346,0,4.379,0.008,4.366,4.392,false,0.033,0.008,0.001
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",2.301,0,2.307,0.007,2.295,2.319,true,0.006,0.003,0
"true","[INCLUDEANDROIDLDPITVDPI, ROUNDINGHANDLER]",61.767,0,60.995,0.569,60.089,61.9,true,0.772,0.013,0.596
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",2.308,0,2.301,0.024,2.263,2.339,true,0.007,0.003,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.365,0,8.363,0.025,8.323,8.403,true,0.002,0,0
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",10.173,0,10.158,0.081,10.029,10.288,true,0.015,0.001,0
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",44.072,0,43.628,0.267,43.204,44.053,false,0.444,0.01,0.197
"true","[UPSCALINGALGORITHM, ENABLEMOZJPEG, SCALE]",7.412,0,7.389,0.064,7.286,7.491,true,0.023,0.003,0.001
