measured,configuration,performance,std,minci,maxci
true,"[C, D, E, F]",7.831,0,0,0
true,"[C, J]",1.318,0,0,0
true,"[A, C, E, F, G, H]",10.057,0,0,0
true,"[B, G, H, I]",3.643,0,0,0
true,"[B, F, G, H, I, J]",4.214,0,0,0
true,"[A, B, F, G, I]",8.546,0,0,0
true,"[A, B, E, G, I]",8.457,0,0,0
true,"[C, D, E, G, H, J]",3.728,0,0,0
true,"[A, B, C, F, G, I, J]",12.862,0,0,0
true,"[A, B, C, D, E, G, J]",12.248,0,0,0
true,"[B, C, F, G, I]",3.72,0,0,0
true,"[E, F, H, I, J]",3.834,0,0,0
true,"[C, E, F, H]",3.237,0,0,0
true,"[A, B, F, G, H, J]",8.444,0,0,0
true,"[A, B, D, F, H]",8.142,0,0,0
true,"[A, D, E, F, H, I]",11.355,0,0,0
true,"[B, D, E, H, I]",3.837,0,0,0
true,"[A, B, F, J]",6.936,0,0,0
true,"[D, F, H, I]",3.739,0,0,0
true,"[A, C, D, E, F, G]",14.649,0,0,0
true,"[A, B, C, D, E, F, H]",17.962,0,0,0
true,"[B, E, F, J]",2.324,0,0,0
true,"[A, B, G, H]",7.831,0,0,0
true,"[B, D]",1.621,0,0,0
true,"[B, C, E]",2.018,0,0,0
true,"[G, I, J]",2.626,0,0,0
true,"[B, C, I]",2.426,0,0,0
true,"[B, D, F, G]",2.94,0,0,0
