measured,configuration,feature_wise,feature_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",0.0,0.0,2.314,0.016,2.289,2.34,false,2.314,1,5.355
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",102.26,0.0,8.336,0.052,8.253,8.418,false,93.924,11.267,8821.718
"false","[INCLUDEANDROIDLDPITVDPI, SCALEMODE]",7.72,0.0,2.294,0.012,2.275,2.313,false,5.426,2.365,29.441
"false","[PLATFORM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",182.9,0.0,24.488,0.201,24.168,24.808,false,158.412,6.469,25094.362
"false","[ENABLEPNGCRUSH, VERBOSELOG]",55.89,0.0,56.422,0.779,55.183,57.661,true,0.532,0.009,0.283
"false","[POSTCONVERTWEBP, ENABLEANTIALIASING]",73.8,0.0,74.072,0.545,73.204,74.939,true,0.272,0.004,0.074
"false","[UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, SCALEMODE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",124.43,0.0,2.307,0.003,2.302,2.313,false,122.123,52.936,14914.027
"false","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, CLEARDIRBEFORECONVERT]",73.8,0.0,73.834,0.445,73.126,74.543,true,0.034,0,0.001
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,8.551,0.157,8.301,8.801,false,8.551,1,73.12
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, HALTONERROR]",172.59,0.0,24.488,0.107,24.318,24.657,false,148.102,6.048,21934.202
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, VERBOSELOG, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS]",20.45,0.0,9.322,0.065,9.218,9.426,false,11.128,1.194,123.832
"false","[SCALEISHEIGHTDP, COMPRESSQUALITY]",53.81,0.0,53.33,0.647,52.3,54.36,true,0.48,0.009,0.23
"false","[ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, IOSCREATEIMAGESETFOLDERS]",21.43,0.0,2.303,0.017,2.276,2.33,false,19.127,8.305,365.842
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",120.31,0.0,13.427,0.437,12.732,14.122,false,106.883,7.96,11423.976
"false","[PLATFORM, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",56.98,0.0,8.333,0.02,8.301,8.364,false,48.647,5.838,2366.531
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",194.88,0.0,26.895,0.245,26.505,27.286,false,167.985,6.246,28218.96
"false","[UPSCALINGALGORITHM, ENABLEMOZJPEG]",47.56,0.0,46.444,0.329,45.921,46.967,false,1.116,0.024,1.245
"false","[SCALEMODE, HALTONERROR]",2.31,0.0,2.302,0.011,2.283,2.32,true,0.008,0.003,0
"false","[INCLUDEANDROIDLDPITVDPI, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS]",10.04,0.0,8.037,0.141,7.812,8.263,false,2.003,0.249,4.012
"false","[INCLUDEANDROIDLDPITVDPI, VERBOSELOG]",61.3,0.0,61.235,0.417,60.571,61.898,true,0.065,0.001,0.004
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",142.59,0.0,26.829,0.115,26.646,27.012,false,115.761,4.315,13400.609
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",11.41,0.0,5.8,0.035,5.744,5.855,false,5.61,0.967,31.472
"true","[SKIPUPSCALING]",3.33,0.0,3.321,0.009,3.307,3.335,true,0.009,0.003,0
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",0.0,0.0,2.291,0.016,2.266,2.317,false,2.291,1,5.249
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",189.61,0.0,26.597,0.136,26.38,26.814,false,163.013,6.129,26573.238
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, ROUNDINGHANDLER, HALTONERROR, CLEARDIRBEFORECONVERT]",46.09,0.0,46.455,0.435,45.763,47.147,true,0.365,0.008,0.133
"false","[POSTCONVERTWEBP, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",143.65,0.0,8.36,0.024,8.322,8.399,false,135.29,16.183,18303.384
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, ROUNDINGHANDLER]",197.47,0.0,206.208,0.787,204.956,207.46,false,8.738,0.042,76.353
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE]",0.0,0.0,3.907,0.017,3.879,3.935,false,3.907,1,15.265
"false","[INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG, CLEARDIRBEFORECONVERT]",61.3,0.0,61.608,0.722,60.458,62.757,true,0.308,0.005,0.095
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",91.75,0.0,14.519,0.138,14.3,14.738,false,77.231,5.319,5964.627
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",0.0,0.0,3.042,0.018,3.014,3.071,false,3.042,1,9.254
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",0.0,0.0,6.068,0.028,6.024,6.112,false,6.068,1,36.821
"false","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",47.83,0.0,46.391,0.43,45.708,47.075,false,1.439,0.031,2.071
"false","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY]",45.09,0.0,43.786,0.129,43.58,43.991,false,1.304,0.03,1.7
"false","[PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",257.38,0.0,435.977,1.787,433.134,438.82,false,178.597,0.41,31896.888
"false","[PLATFORM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE]",54.66,0.0,4.026,0.034,3.971,4.081,false,50.634,12.577,2563.802
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALE]",8.03,0.0,4.656,0.024,4.618,4.694,false,3.374,0.725,11.384
"false","[OUTPUTCOMPRESSIONGMODE, SCALE]",134.59,0.0,17.911,0.17,17.64,18.181,false,116.679,6.514,13613.989
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",99.09,0.0,4.346,0.022,4.311,4.381,false,94.744,21.8,8976.426
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",74.46,0.0,13.656,0.066,13.55,13.762,false,60.804,4.453,3697.126
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALE]",133.06,0.0,38.459,0.572,37.549,39.37,false,94.601,2.46,8949.349
"true","[UPSCALINGALGORITHM]",46.9,0.0,46.601,0.061,46.503,46.699,false,0.299,0.006,0.089
"false","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",50.85,0.0,9.455,0.012,9.436,9.474,false,41.395,4.378,1713.546
"false","[POSTCONVERTWEBP, SKIPUPSCALING]",3.33,0.0,3.344,0.012,3.325,3.363,true,0.014,0.004,0
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",132.04,0.0,7.796,0.019,7.766,7.826,false,124.244,15.937,15436.572
"false","[PLATFORM, POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",181.22,0.0,7.785,0.016,7.759,7.811,false,173.435,22.278,30079.699
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",120.28,0.0,2.3,0.009,2.286,2.314,false,117.98,51.296,13919.28
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",122.86,0.0,17.508,0.173,17.232,17.784,false,105.352,6.017,11099.044
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",73.57,0.0,2.306,0.012,2.287,2.325,false,71.264,30.904,5078.558
"false","[PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",114.58,0.0,114.139,1.242,112.163,116.115,true,0.441,0.004,0.194
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",197.54,0.0,207.372,1.139,205.559,209.184,false,9.832,0.047,96.668
"false","[SKIPUPSCALING, SCALE]",0.0,0.0,7.432,0.068,7.325,7.54,false,7.432,1,55.235
"false","[PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",107.5,0.0,109.711,1.91,106.672,112.75,true,2.211,0.02,4.889
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",138.9,0.0,7.8,0.031,7.751,7.849,false,131.1,16.808,17187.21
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",141.93,0.0,26.893,0.05,26.814,26.972,false,115.037,4.278,13233.511
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",137.53,0.0,8.375,0.035,8.319,8.43,false,129.155,15.421,16681.014
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",144.31,0.0,14.424,0.249,14.028,14.82,false,129.886,9.005,16870.373
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE]",41.61,0.0,3.816,0.01,3.8,3.832,false,37.794,9.904,1428.386
"false","[ENABLEANTIALIASING, SCALE]",24.62,0.0,8.11,0.079,7.984,8.236,false,16.51,2.036,272.58
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",46.09,0.0,46.42,0.282,45.971,46.869,true,0.33,0.007,0.109
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE]",0.0,0.0,2.317,0.009,2.303,2.331,false,2.317,1,5.368
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",74.38,0.0,14.522,0.095,14.37,14.673,false,59.858,4.122,3582.98
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, IOSCREATEIMAGESETFOLDERS]",57.48,0.0,56.036,0.432,55.348,56.723,false,1.444,0.026,2.085
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",184.43,0.0,181.762,0.76,180.552,182.971,false,2.668,0.015,7.118
"false","[POSTCONVERTWEBP, SKIPUPSCALING, SCALEMODE, SCALE, GUIADVANCEDOPTIONS]",0.0,0.0,4.088,0.075,3.969,4.207,false,4.088,1,16.712
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",136.87,0.0,2.303,0.011,2.285,2.321,false,134.567,58.431,18108.277
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ROUNDINGHANDLER, SCALE, GUIADVANCEDOPTIONS]",0.0,0.0,8.313,0.031,8.263,8.363,false,8.313,1,69.106
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",64.76,0.0,7.831,0.044,7.76,7.901,false,56.929,7.27,3240.911
"false","[UPSCALINGALGORITHM, SCALE]",0.0,0.0,7.326,0.067,7.219,7.433,false,7.326,1,53.67
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, SCALE, HALTONERROR, GUIADVANCEDOPTIONS]",28.94,0.0,7.238,0.217,6.892,7.584,false,21.702,2.998,470.977
"false","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",0.0,0.0,7.386,0.095,7.235,7.537,false,7.386,1,54.553
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, SCALE]",0.0,0.0,15.496,0.258,15.085,15.907,false,15.496,1,240.126
"false","[POSTCONVERTWEBP, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS]",0.0,0.0,7.86,0.089,7.718,8.002,false,7.86,1,61.78
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",46.31,0.0,7.197,0.253,6.795,7.599,false,39.113,5.435,1529.827
"false","[PLATFORM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ROUNDINGHANDLER, GUIADVANCEDOPTIONS]",56.02,0.0,7.944,0.028,7.9,7.988,false,48.076,6.052,2311.302
"false","[UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",46.04,0.0,46.483,0.189,46.182,46.784,false,0.443,0.01,0.196
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ROUNDINGHANDLER, HALTONERROR]",177.57,0.0,207.729,1.027,206.095,209.363,false,30.159,0.145,909.565
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS]",32.72,0.0,3.865,0.009,3.85,3.88,false,28.855,7.466,832.611
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",120.01,0.0,8.331,0.023,8.294,8.368,false,111.679,13.405,12472.199
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",141.57,0.0,8.333,0.03,8.284,8.381,false,133.237,15.989,17752.098
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, SCALEMODE]",130.46,0.0,2.307,0.004,2.302,2.313,false,128.153,55.55,16423.191
"false","[PLATFORM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE]",235.46,0.0,366.679,3.384,361.293,372.064,false,131.219,0.358,17218.426
