measured,configuration,config_crusher,config_crusher_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.308,0.0,10.149,0.023,10.113,10.186,false,1.841,0.181,3.389
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.453,0.0,7.408,0.031,7.358,7.458,true,0.045,0.006,0.002
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.071,0.0,3.366,0.024,3.328,3.404,false,0.295,0.088,0.087
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, SCALE, HALTONERROR]",17.978,0.0,17.899,0.222,17.545,18.253,true,0.079,0.004,0.006
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.763,0.0,4.353,0.006,4.343,4.363,false,0.59,0.136,0.348
"false","[ENABLEANTIALIASING, SCALEMODE]",2.291,0.0,2.297,0.015,2.273,2.32,true,0.006,0.003,0
"false","[OUTPUTCOMPRESSIONGMODE, IOSCREATEIMAGESETFOLDERS]",181.046,0.0,181.28,1.384,179.077,183.482,true,0.234,0.001,0.055
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",5.719,0.0,7.222,0.067,7.115,7.329,false,1.503,0.208,2.259
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.81,0.0,3.778,0.01,3.762,3.793,false,0.032,0.008,0.001
"false","[ENABLEMOZJPEG, COMPRESSQUALITY]",52.915,0.0,53.51,0.419,52.843,54.178,true,0.595,0.011,0.354
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",2.297,0.0,2.296,0.014,2.273,2.318,true,0.001,0,0
"false","[ENABLEMOZJPEG, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.798,0.0,2.293,0.021,2.259,2.327,false,1.505,0.656,2.265
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",3.758,0.0,4.339,0.01,4.324,4.355,false,0.581,0.134,0.338
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",3.749,0.0,4.347,0.011,4.329,4.364,false,0.598,0.138,0.358
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",7.4,0.0,9.08,0.054,8.995,9.165,false,1.68,0.185,2.822
"false","[SCALEISHEIGHTDP, UPSCALINGALGORITHM]",46.186,0.0,46.951,0.087,46.813,47.09,false,0.765,0.016,0.585
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, VERBOSELOG, SCALEMODE]",3.064,0.0,3.339,0.02,3.307,3.371,false,0.275,0.082,0.076
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",4.345,0.0,4.361,0.023,4.324,4.397,true,0.016,0.004,0
"false","[COMPRESSQUALITY]",52.909,0.0,53.46,0.624,52.467,54.454,true,0.551,0.01,0.304
"false","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, COMPRESSQUALITY]",52.914,0.0,53.579,0.901,52.145,55.013,true,0.665,0.012,0.442
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SCALEMODE]",2.291,0.0,2.288,0.008,2.276,2.301,true,0.003,0.001,0
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING, SCALEMODE, HALTONERROR]",2.291,0.0,2.293,0.009,2.279,2.307,true,0.002,0.001,0
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, VERBOSELOG, SCALEMODE, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",2.294,0.0,2.294,0.009,2.281,2.308,true,0,0,0
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALEMODE, GUIADVANCEDOPTIONS]",3.796,0.0,3.812,0.031,3.762,3.862,true,0.016,0.004,0
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, VERBOSELOG, SCALE, HALTONERROR, CLEARDIRBEFORECONVERT]",4.649,0.0,4.66,0.033,4.608,4.712,true,0.011,0.002,0
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.064,0.0,3.334,0.025,3.293,3.374,false,0.27,0.081,0.073
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, VERBOSELOG, ROUNDINGHANDLER]",46.521,0.0,46.587,0.27,46.157,47.017,true,0.066,0.001,0.004
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.781,0.0,2.303,0.029,2.257,2.35,false,1.478,0.642,2.184
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",13.222,0.0,14.725,0.566,13.823,15.626,false,1.503,0.102,2.259
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.799,0.0,8.409,0.046,8.336,8.481,false,0.61,0.073,0.372
"false","[ROUNDINGHANDLER, GUIADVANCEDOPTIONS]",55.529,0.0,56.018,0.204,55.693,56.342,false,0.489,0.009,0.239
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALE]",7.394,0.0,7.43,0.084,7.296,7.564,true,0.036,0.005,0.001
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",7.822,0.0,7.824,0.016,7.799,7.849,true,0.002,0,0
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, HALTONERROR, GUIADVANCEDOPTIONS]",46.516,0.0,64.348,0.478,63.587,65.108,false,17.832,0.277,317.98
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG, COMPRESSQUALITY, SCALE]",7.096,0.0,7.137,0.057,7.045,7.228,true,0.041,0.006,0.002
"false","[UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",195.226,0.0,230.242,0.818,228.941,231.544,false,35.016,0.152,1226.12
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, ROUNDINGHANDLER, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",83.965,0.0,88.228,0.727,87.071,89.385,false,4.263,0.048,18.173
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",5.789,0.0,6.067,0.037,6.008,6.125,false,0.278,0.046,0.077
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",55.534,0.0,56.58,0.758,55.374,57.787,true,1.046,0.018,1.094
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",25.177,0.0,26.897,0.113,26.718,27.076,false,1.72,0.064,2.958
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE, HALTONERROR]",12.599,0.0,14.026,0.096,13.873,14.178,false,1.427,0.102,2.036
"true","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",3.819,0.0,3.806,0.036,3.748,3.863,true,0.013,0.003,0
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",17.985,0.0,20.327,0.164,20.067,20.588,false,2.342,0.115,5.485
"false","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALE, GUIADVANCEDOPTIONS]",12.543,0.0,14.207,0.038,14.147,14.268,false,1.664,0.117,2.769
"false","[POSTCONVERTWEBP, SCALE, HALTONERROR]",7.399,0.0,7.418,0.103,7.254,7.581,true,0.019,0.003,0
"false","[SCALE, HALTONERROR]",7.394,0.0,7.349,0.075,7.23,7.469,true,0.045,0.006,0.002
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",7.797,0.0,8.401,0.042,8.333,8.468,false,0.604,0.072,0.365
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",89.729,0.0,90.157,0.649,89.124,91.19,true,0.428,0.005,0.183
"false","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",2.294,0.0,2.325,0.017,2.298,2.352,false,0.031,0.013,0.001
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.769,0.0,3.752,0.02,3.72,3.784,true,0.017,0.005,0
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING, HALTONERROR]",55.529,0.0,74.432,1.064,72.739,76.125,false,18.903,0.254,357.323
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",5.787,0.0,6.069,0.056,5.98,6.158,false,0.282,0.046,0.08
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",8.297,0.0,9.771,0.049,9.693,9.849,false,1.474,0.151,2.173
"false","[ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.534,0.0,56.325,0.504,55.524,57.127,true,0.791,0.014,0.626
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.793,0.0,2.313,0.012,2.294,2.333,false,1.48,0.64,2.19
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",3.8,0.0,2.291,0.019,2.261,2.321,false,1.509,0.659,2.277
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER]",3.07,0.0,3.356,0.026,3.314,3.397,false,0.286,0.085,0.082
"false","[COMPRESSQUALITY, SCALEMODE]",2.285,0.0,2.3,0.02,2.268,2.331,true,0.015,0.007,0
"false","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER]",2.295,0.0,2.314,0.007,2.303,2.325,false,0.019,0.008,0
"false","[ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.795,0.0,8.37,0.045,8.298,8.442,false,0.575,0.069,0.331
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",5.789,0.0,6.07,0.06,5.974,6.166,false,0.281,0.046,0.079
"true","[POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE, SCALE]",4.031,0.0,3.989,0.088,3.849,4.129,true,0.042,0.011,0.002
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",57.106,0.0,56.7,0.236,56.325,57.075,false,0.406,0.007,0.165
"false","[POSTCONVERTWEBP, DOWNSCALINGALGORITHM]",57.105,0.0,56.654,0.927,55.179,58.129,true,0.451,0.008,0.203
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",12.287,0.0,12.337,0.09,12.195,12.48,true,0.05,0.004,0.002
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",3.069,0.0,3.337,0.02,3.306,3.368,false,0.268,0.08,0.072
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",4.014,0.0,4.084,0.007,4.073,4.094,false,0.07,0.017,0.005
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",12.652,0.0,12.908,0.083,12.775,13.04,false,0.256,0.02,0.066
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, SCALE]",3.748,0.0,4.379,0.008,4.366,4.392,false,0.631,0.144,0.398
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",3.796,0.0,2.307,0.007,2.295,2.319,false,1.489,0.645,2.217
"false","[INCLUDEANDROIDLDPITVDPI, ROUNDINGHANDLER]",55.529,0.0,60.995,0.569,60.089,61.9,false,5.466,0.09,29.877
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, ENABLEMOZJPEG, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",3.807,0.0,2.301,0.024,2.263,2.339,false,1.506,0.654,2.268
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.839,0.0,8.363,0.025,8.323,8.403,false,0.524,0.063,0.275
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",8.302,0.0,10.158,0.081,10.029,10.288,false,1.856,0.183,3.445
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",43.55,0.0,43.628,0.267,43.204,44.053,true,0.078,0.002,0.006
"true","[UPSCALINGALGORITHM, ENABLEMOZJPEG, SCALE]",7.411,0.0,7.389,0.064,7.286,7.491,true,0.022,0.003,0
