measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"true","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",2.291,0.0,3.793,0.013,3.771,3.814,true,0.002,0.001,0
"false","[ENABLEMOZJPEG]",55.535,0.0,57.806,0.716,56.668,58.945,true,0.771,0.013,0.594
"false","[SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",17.841,0.0,22.006,0.247,21.612,22.399,false,2.665,0.121,7.102
"false","[ENABLEPNGCRUSH, COMPRESSQUALITY, CLEARDIRBEFORECONVERT]",52.914,0.0,54.72,0.63,53.717,55.723,true,0.306,0.006,0.094
"true","[UPSCALINGALGORITHM, COMPRESSQUALITY]",43.545,0.0,45.145,0.277,44.704,45.585,true,0.1,0.002,0.01
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, SCALEMODE, GUIADVANCEDOPTIONS]",3.07,0.0,4.838,0.009,4.824,4.852,false,0.268,0.055,0.072
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY]",52.909,0.0,55.019,0.825,53.706,56.332,true,0.61,0.011,0.372

Total: 1519
MSE: 45.835
RMSE: 6.77
MAPE: 4.322
Measured within ci: 217
Measured outside ci: 39
Predicted within ci: 209
Predicted outside ci: 133
