measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.223,0.0,17.474,0.385,16.862,18.087,true,0.251,0.014,0.063
"true","[MERGE, NUMBERICSORT, REVERSE, IGNORECASE]",17.097,0.0,17.216,0.181,16.928,17.504,true,0.119,0.007,0.014
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, IGNORECASE]",13.335,0.0,13.503,0.316,13,14.006,true,0.168,0.012,0.028
"false","[MONTHSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",103.384,0.0,103.781,1.816,100.89,106.671,true,0.397,0.004,0.158
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, CHECK]",1.536,0.0,1.529,0.011,1.512,1.546,true,0.007,0.005,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",21.714,0.0,21.566,0.371,20.975,22.156,true,0.148,0.007,0.022
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.542,0.0,1.536,0.006,1.526,1.547,true,0.006,0.004,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, GENERALNUMRICSORT]",13.539,0.0,13.38,0.075,13.26,13.5,false,0.159,0.012,0.025
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",13.228,0.0,13.318,0.076,13.197,13.438,true,0.09,0.007,0.008
"false","[UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",127.619,0.0,131.191,2.176,127.728,134.653,false,3.572,0.027,12.759
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",285.212,0.0,290.892,2.548,286.837,294.946,false,5.68,0.02,32.262
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.406,0.0,13.235,0.104,13.069,13.4,false,0.171,0.013,0.029
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT]",3.505,0.0,3.453,0.107,3.282,3.624,true,0.052,0.015,0.003
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",17.221,0.0,17.518,0.244,17.13,17.905,true,0.297,0.017,0.088
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",30.049,0.0,30.192,0.331,29.665,30.718,true,0.143,0.005,0.02
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT]",13.34,0.0,13.35,0.085,13.215,13.485,true,0.01,0.001,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK]",13.346,0.0,13.405,0.083,13.273,13.537,true,0.059,0.004,0.003
"true","[IGNORELEADINGBLANKS, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.533,0.003,1.529,1.538,true,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.276,0.0,13.43,0.321,12.92,13.941,true,0.154,0.011,0.024
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",290.742,0.0,287.551,1.349,285.404,289.697,false,3.191,0.011,10.182
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",1.561,0.0,1.566,0.005,1.558,1.574,true,0.005,0.003,0
"true","[NUMBERICSORT, UNIQUE, CHECK, REVERSE]",1.537,0.0,1.537,0.012,1.518,1.555,true,0,0,0
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",17.476,0.0,17.545,0.447,16.834,18.257,true,0.069,0.004,0.005
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0.0,1.531,0.009,1.516,1.546,true,0.008,0.005,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",1.536,0.0,1.535,0.011,1.516,1.553,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.51,0.0,103.696,0.556,102.812,104.581,true,0.186,0.002,0.035
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.57,0.0,1.568,0.01,1.551,1.584,true,0.002,0.001,0
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",30.131,0.0,30.082,0.132,29.872,30.292,true,0.049,0.002,0.002
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.274,0.0,13.521,0.165,13.258,13.783,true,0.247,0.018,0.061
"false","[MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.557,0.0,1.567,0.009,1.553,1.582,true,0.01,0.006,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",101.205,0.0,101.957,0.272,101.525,102.39,false,0.752,0.007,0.566
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK]",114.984,0.0,112.838,2.518,108.831,116.845,true,2.146,0.019,4.605
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, IGNORECASE]",110.865,0.0,112.29,0.758,111.084,113.496,false,1.425,0.013,2.031
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",74.709,0.0,57.636,11.418,39.467,75.805,true,17.073,0.296,291.487
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",1.536,0.0,1.533,0.01,1.517,1.549,true,0.003,0.002,0
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",146.701,0.0,137.924,2.187,134.444,141.405,false,8.777,0.064,77.036
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.335,0.0,13.475,0.107,13.305,13.644,true,0.14,0.01,0.02
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, REVERSE]",17.048,0.0,17.266,0.395,16.637,17.895,true,0.218,0.013,0.048
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.51,0.0,104.371,1.246,102.389,106.353,true,0.861,0.008,0.741
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.391,0.0,13.249,0.091,13.105,13.394,true,0.142,0.011,0.02
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, IGNORECASE]",13.335,0.0,13.238,0.19,12.936,13.54,true,0.097,0.007,0.009
"false","[MONTHSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.537,0.0,1.535,0.003,1.53,1.539,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",4.887,0.0,4.852,0.062,4.753,4.951,true,0.035,0.007,0.001
"false","[VERSIONSORT]",66.513,0.0,68.815,17.35,41.207,96.422,true,2.302,0.033,5.299
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.383,0.0,13.327,0.254,12.923,13.732,true,0.056,0.004,0.003
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.259,0.0,17.17,0.273,16.735,17.605,true,0.089,0.005,0.008
"false","[VERSIONSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.01,0.0,103.626,1.652,100.997,106.255,true,0.384,0.004,0.147
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",28.458,0.0,30.253,0.243,29.867,30.64,false,1.795,0.059,3.222
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.463,0.0,17.593,0.182,17.303,17.884,true,0.13,0.007,0.017
"false","[MONTHSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",149.499,0.0,151.298,9.119,136.789,165.808,true,1.799,0.012,3.236
"true","[IGNORELEADINGBLANKS, GENERALNUMRICSORT, IGNORECASE]",102.083,0.0,101.985,1.059,100.301,103.67,true,0.098,0.001,0.01
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",13.31,0.0,13.315,0.133,13.103,13.527,true,0.005,0,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",4.887,0.0,4.912,0.101,4.751,5.072,true,0.025,0.005,0.001
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE]",51.054,0.0,50.571,1.427,48.301,52.841,true,0.483,0.01,0.233
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.536,0.0,1.537,0.008,1.524,1.55,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",13.346,0.0,13.178,0.131,12.97,13.386,true,0.168,0.013,0.028
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.112,0.0,13.229,0.273,12.794,13.664,true,0.117,0.009,0.014
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, IGNORECASE]",112.05,0.0,111.964,1.344,109.826,114.102,true,0.086,0.001,0.007
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.926,0.0,4.955,0.077,4.833,5.078,true,0.029,0.006,0.001
"true","[MERGE, NUMBERICSORT, UNIQUE, REVERSE]",16.972,0.0,16.924,0.074,16.806,17.042,true,0.048,0.003,0.002
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",288.101,0.0,287.459,2.123,284.081,290.838,true,0.642,0.002,0.412
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0.0,1.535,0.007,1.524,1.546,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK]",116.209,0.0,114.537,2.111,111.179,117.896,true,1.672,0.015,2.796
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",17.142,0.0,17.462,0.178,17.179,17.744,false,0.32,0.018,0.102
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.57,0.0,17.332,0.408,16.682,17.981,true,0.238,0.014,0.057
"false","[NUMBERICSORT, DICTIONARYORDER, REVERSE]",4.93,0.0,4.903,0.05,4.824,4.982,true,0.027,0.006,0.001
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, REVERSE]",4.93,0.0,4.852,0.138,4.632,5.071,true,0.078,0.016,0.006
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, IGNORECASE]",1.566,0.0,1.569,0.01,1.553,1.586,true,0.003,0.002,0
"true","[IGNORELEADINGBLANKS, REVERSE]",40.392,0.0,40.931,1.275,38.902,42.96,true,0.539,0.013,0.291
"true","[IGNORELEADINGBLANKS, MERGE, GENERALNUMRICSORT, IGNORECASE]",285.212,0.0,287.433,4.181,280.78,294.086,true,2.221,0.008,4.933
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.164,0.0,13.123,0.037,13.065,13.181,true,0.041,0.003,0.002
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.527,0.0,1.533,0.009,1.519,1.546,true,0.006,0.004,0
"true","[MERGE, CHECK, REVERSE]",28.449,0.0,29.008,1.957,25.895,32.122,true,0.559,0.019,0.312
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",17.52,0.0,17.551,0.225,17.193,17.909,true,0.031,0.002,0.001
"true","[IGNORELEADINGBLANKS, UNIQUE, IGNORECASE]",50.03,0.0,50.8,0.614,49.823,51.777,true,0.77,0.015,0.593
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.517,0.0,13.277,0.311,12.782,13.772,true,0.24,0.018,0.058
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",29.304,0.0,29.6,1.001,28.007,31.194,true,0.296,0.01,0.088
"true","[MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",288.093,0.0,289.445,5.378,280.888,298.003,true,1.352,0.005,1.828
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.463,0.0,17.215,0.241,16.832,17.598,true,0.248,0.014,0.062
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",17.393,0.0,17.165,0.266,16.741,17.589,true,0.228,0.013,0.052
"false","[MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",86.327,0.0,78.753,0.398,78.12,79.387,false,7.574,0.096,57.365
"true","[NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.527,0.0,1.534,0.007,1.522,1.546,true,0.007,0.005,0
"true","[GENERALNUMRICSORT, IGNORECASE]",101.883,0.0,102.065,1.287,100.017,104.113,true,0.182,0.002,0.033
"false","[IGNORELEADINGBLANKS, VERSIONSORT]",42.301,0.0,41.199,0.459,40.468,41.93,false,1.102,0.027,1.214
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.393,0.0,17.327,0.496,16.538,18.115,true,0.066,0.004,0.004
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.778,0.0,103.539,1.207,101.618,105.46,true,0.761,0.007,0.579
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.399,0.0,17.488,0.557,16.602,18.374,true,0.089,0.005,0.008
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",127.619,0.0,129.835,0.933,128.35,131.32,false,2.216,0.017,4.911
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.537,0.0,1.539,0.008,1.526,1.552,true,0.002,0.001,0
"true","[IGNORELEADINGBLANKS, NUMBERICSORT]",3.417,0.0,3.501,0.035,3.445,3.557,false,0.084,0.024,0.007
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, GENERALNUMRICSORT]",287.137,0.0,287.897,3.73,281.962,293.832,true,0.76,0.003,0.578
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",13.135,0.0,13.392,0.115,13.208,13.575,false,0.257,0.019,0.066
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.879,0.0,4.973,0.052,4.889,5.056,false,0.094,0.019,0.009
"false","[HUMANNUMERICSORT, GENERALNUMRICSORT]",101.205,0.0,101.801,0.555,100.917,102.685,true,0.596,0.006,0.355
"true","[MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.082,0.0,103.216,1.134,101.413,105.02,true,0.134,0.001,0.018
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",29.207,0.0,29.013,1.364,26.842,31.183,true,0.194,0.007,0.038
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",290.742,0.0,286.945,3.161,281.915,291.975,true,3.797,0.013,14.417
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",16.906,0.0,17.15,0.266,16.727,17.574,true,0.244,0.014,0.06
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",13.346,0.0,13.26,0.082,13.129,13.391,true,0.086,0.006,0.007
"true","[CHECK, REVERSE]",1.571,0.0,1.564,0.007,1.553,1.576,true,0.007,0.004,0
"true","[UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",133.756,0.0,128.734,2.132,125.342,132.126,false,5.022,0.039,25.22
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",288.101,0.0,289.658,4.709,282.165,297.15,true,1.557,0.005,2.424
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.535,0.0,1.537,0.008,1.524,1.549,true,0.002,0.001,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, IGNORECASE]",13.112,0.0,13.463,0.184,13.169,13.756,false,0.351,0.026,0.123
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0.0,1.533,0.011,1.516,1.551,true,0.004,0.003,0
"true","[MERGE, GENERALNUMRICSORT, IGNORECASE]",288.661,0.0,290.21,3.787,284.184,296.236,true,1.549,0.005,2.399
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",13.138,0.0,13.332,0.277,12.891,13.773,true,0.194,0.015,0.038
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",102.51,0.0,103.356,0.572,102.446,104.266,true,0.846,0.008,0.716
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",16.906,0.0,17.064,0.49,16.285,17.844,true,0.158,0.009,0.025
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",28.158,0.0,34.173,5.705,25.095,43.252,true,6.015,0.176,36.18
"true","[IGNORELEADINGBLANKS, MERGE, REVERSE]",21.282,0.0,21.713,0.291,21.25,22.177,true,0.431,0.02,0.186
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE]",21.282,0.0,22.167,0.34,21.626,22.708,false,0.885,0.04,0.783
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER]",51.054,0.0,50.919,0.902,49.484,52.354,true,0.135,0.003,0.018
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",28.884,0.0,29.752,3.014,24.956,34.547,true,0.868,0.029,0.753
"false","[HUMANNUMERICSORT, NUMBERICSORT, REVERSE]",4.93,0.0,4.864,0.028,4.82,4.908,false,0.066,0.014,0.004
"false","[IGNORELEADINGBLANKS, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.535,0.0,1.532,0.007,1.521,1.544,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.164,0.0,13.238,0.165,12.976,13.501,true,0.074,0.006,0.005
"true","[NUMBERICSORT, UNIQUE, REVERSE]",30.192,0.0,29.856,0.252,29.455,30.257,true,0.336,0.011,0.113
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",16.906,0.0,17.052,0.365,16.471,17.633,true,0.146,0.009,0.021
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, CHECK, IGNORECASE]",13.335,0.0,13.32,0.314,12.821,13.82,true,0.015,0.001,0
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.54,0.0,1.532,0.011,1.515,1.549,true,0.008,0.005,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.54,0.0,1.528,0.008,1.516,1.541,true,0.012,0.008,0
"true","[MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.57,0.0,17.626,0.455,16.902,18.35,true,0.056,0.003,0.003
"true","[UNIQUE, CHECK, GENERALNUMRICSORT]",1.537,0.0,1.529,0.006,1.518,1.539,true,0.008,0.005,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",17.52,0.0,17.038,0.301,16.559,17.517,false,0.482,0.028,0.232
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.567,0.0,1.57,0.004,1.564,1.577,true,0.003,0.002,0
"true","[MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.037,0.0,17.214,0.435,16.521,17.906,true,0.177,0.01,0.031
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.048,0.0,103.942,1.303,101.87,106.015,true,0.106,0.001,0.011
"false","[VERSIONSORT, UNIQUE, REVERSE]",98.801,0.0,76.601,9.88,60.88,92.322,false,22.2,0.29,492.84
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, GENERALNUMRICSORT]",287.759,0.0,286.489,4.063,280.023,292.955,true,1.27,0.004,1.613
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.383,0.0,13.468,0.192,13.163,13.773,true,0.085,0.006,0.007
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",13.276,0.0,13.474,0.201,13.153,13.794,true,0.198,0.015,0.039
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.533,0.0,1.536,0.01,1.52,1.552,true,0.003,0.002,0
"false","[MONTHSORT, MERGE, DICTIONARYORDER, GENERALNUMRICSORT]",286.753,0.0,287.441,4.316,280.574,294.308,true,0.688,0.002,0.473
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.53,0.0,1.542,0.002,1.539,1.545,false,0.012,0.008,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.463,0.0,17.227,0.591,16.287,18.168,true,0.236,0.014,0.056
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",127.619,0.0,130.77,2.184,127.295,134.246,true,3.151,0.024,9.929
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.391,0.0,13.252,0.176,12.972,13.532,true,0.139,0.01,0.019
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",50.03,0.0,50.544,1.402,48.313,52.775,true,0.514,0.01,0.264
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.658,0.0,103.987,2.624,99.811,108.163,true,1.329,0.013,1.766
"false","[VERSIONSORT, MERGE]",151.839,0.0,144.903,8.353,131.611,158.195,true,6.936,0.048,48.108
"false","[MONTHSORT, MERGE, REVERSE]",33.124,0.0,29.36,2.649,25.145,33.575,true,3.764,0.128,14.168
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.021,0.0,17.16,0.259,16.748,17.573,true,0.139,0.008,0.019
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",1.566,0.0,1.564,0.008,1.551,1.577,true,0.002,0.001,0
"true","[MERGE, UNIQUE, CHECK, IGNORECASE]",138.629,0.0,147.593,9.424,132.598,162.588,true,8.964,0.061,80.353
"false","[MONTHSORT, REVERSE]",74.709,0.0,62.472,11.408,44.319,80.624,true,12.237,0.196,149.744
