measured,configuration,feature_wise,feature_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, IGNORECASE]",78.55,0.0,13.424,0,0,0,false,65.126,4.851,4241.396
"false","[CHECK, GENERALNUMERICSORT]",32.82,0.0,1.556,0,0,0,false,31.264,20.093,977.438
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.58,0.0,1.595,0,0,0,false,0.015,0.009,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, MERGE, DICTIONARYORDER]",78.55,0.0,13.086,0,0,0,false,65.464,5.003,4285.535
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, REVERSE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,4.945,0,0,0,false,29.765,6.019,885.955
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, CHECK, IGNORECASE]",-65.57,0.0,1.553,0,0,0,false,67.123,43.222,4505.497
"false","[MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",145.7,0.0,142.716,0,0,0,false,2.984,0.021,8.904
"false","[VERSIONSORT, NUMERICSORT, MERGE, UNIQUE, REVERSE]",78.55,0.0,18.083,0,0,0,false,60.467,3.344,3656.258
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER]",145.7,0.0,109.231,0,0,0,false,36.469,0.334,1329.988
"false","[IGNORELEADINGBLANKS, NUMERICSORT, DICTIONARYORDER, CHECK]",-65.57,0.0,1.581,0,0,0,false,67.151,42.474,4509.257
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, GENERALNUMERICSORT]",34.71,0.0,3.67,0,0,0,false,31.04,8.458,963.482
"false","[VERSIONSORT, MERGE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,281.821,0,0,0,false,104.881,0.372,11000.024
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, CHECK, REVERSE, IGNORECASE]",-65.57,0.0,1.571,0,0,0,false,67.141,42.738,4507.914
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, CHECK, IGNORECASE]",76.66,0.0,113.635,0,0,0,false,36.975,0.325,1367.151
"false","[MONTHSORT, MERGE, GENERALNUMERICSORT]",176.94,0.0,282.494,0,0,0,false,105.554,0.374,11141.647
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER]",145.7,0.0,111.703,0,0,0,false,33.997,0.304,1155.796
"false","[IGNORELEADINGBLANKS, MERGE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,101.779,0,0,0,false,75.161,0.738,5649.176
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, CHECK]",-65.57,0.0,1.571,0,0,0,false,67.141,42.738,4507.914
"false","[HUMANNUMERICSORT, MERGE, DICTIONARYORDER, IGNORECASE]",145.7,0.0,143.324,0,0,0,false,2.376,0.017,5.645
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK]",76.66,0.0,112.802,0,0,0,false,36.142,0.32,1306.244
"true","[CHECK]",1.58,0.0,1.581,0,0,0,false,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, CHECK]",76.66,0.0,113.612,0,0,0,false,36.952,0.325,1365.45
"false","[VERSIONSORT, DICTIONARYORDER]",70.62,0.0,57.254,0,0,0,false,13.366,0.233,178.65
"false","[VERSIONSORT, MONTHSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",107.9,0.0,284.368,0,0,0,false,176.468,0.621,31140.955
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, REVERSE]",78.55,0.0,16.946,0,0,0,false,61.604,3.635,3795.053
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,283.732,0,0,0,false,106.792,0.376,11404.531
"false","[NUMERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",3.47,0.0,4.833,0,0,0,false,1.363,0.282,1.858
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT]",3.47,0.0,3.792,0,0,0,false,0.322,0.085,0.104
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER]",78.55,0.0,12.92,0,0,0,false,65.63,5.08,4307.297
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.573,0,0,0,false,35.903,22.825,1289.025
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",76.66,0.0,25.845,0,0,0,false,50.815,1.966,2582.164
"false","[VERSIONSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER]",78.55,0.0,13.62,0,0,0,false,64.93,4.767,4215.905
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, REVERSE, IGNORECASE]",78.55,0.0,16.738,0,0,0,false,61.812,3.693,3820.723
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER]",70.62,0.0,50.731,0,0,0,false,19.889,0.392,395.572
"false","[VERSIONSORT, NUMERICSORT, UNIQUE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,28.24,0,0,0,false,6.47,0.229,41.861
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",109.79,0.0,17.506,0,0,0,false,92.284,5.272,8516.337
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, MERGE, REVERSE]",78.55,0.0,17.438,0,0,0,false,61.112,3.505,3734.677
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.566,0,0,0,false,35.896,22.922,1288.523
"false","[VERSIONSORT, MONTHSORT, MERGE, CHECK, REVERSE, GENERALNUMERICSORT]",107.9,0.0,102.31,0,0,0,false,5.59,0.055,31.248
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",76.66,0.0,26.457,0,0,0,false,50.203,1.898,2520.341
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, CHECK, REVERSE]",-65.57,0.0,1.576,0,0,0,false,67.146,42.605,4508.585
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",-65.57,0.0,1.56,0,0,0,false,67.13,43.032,4506.437
"false","[IGNORELEADINGBLANKS, NUMERICSORT, MERGE, CHECK, GENERALNUMERICSORT, IGNORECASE]",40.75,0.0,13.157,0,0,0,false,27.593,2.097,761.374
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,102.47,0,0,0,false,74.47,0.727,5545.781
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",40.75,0.0,13.321,0,0,0,false,27.429,2.059,752.35
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",107.9,0.0,102.267,0,0,0,false,5.633,0.055,31.731
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,3.546,0,0,0,false,31.164,8.788,971.195
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",9.51,0.0,16.756,0,0,0,false,7.246,0.432,52.505
"false","[VERSIONSORT, MONTHSORT, REVERSE]",70.62,0.0,84.917,0,0,0,false,14.297,0.168,204.404
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",101.86,0.0,126.766,0,0,0,false,24.906,0.196,620.309
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, REVERSE, IGNORECASE]",70.62,0.0,50.63,0,0,0,false,19.99,0.395,399.6
"false","[IGNORELEADINGBLANKS, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",78.55,0.0,16.722,0,0,0,false,61.828,3.697,3822.702
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",107.9,0.0,101.503,0,0,0,false,6.397,0.063,40.922
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER, REVERSE]",78.55,0.0,16.871,0,0,0,false,61.679,3.656,3804.299
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMERICSORT]",32.82,0.0,1.55,0,0,0,false,31.27,20.174,977.813
"false","[MONTHSORT, NUMERICSORT, UNIQUE]",3.47,0.0,28.044,0,0,0,false,24.574,0.876,603.881
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",9.51,0.0,16.895,0,0,0,false,7.385,0.437,54.538
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, MERGE, REVERSE, IGNORECASE]",78.55,0.0,17.223,0,0,0,false,61.327,3.561,3761.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, IGNORECASE]",70.62,0.0,39.963,0,0,0,false,30.657,0.767,939.852
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.575,0,0,0,false,35.905,22.797,1289.169
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, REVERSE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,4.671,0,0,0,false,30.039,6.431,902.342
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,287.586,0,0,0,false,110.646,0.385,12242.537
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, UNIQUE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,27.852,0,0,0,false,6.858,0.246,47.032
"false","[NUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMERICSORT]",40.75,0.0,13.471,0,0,0,false,27.279,2.025,744.144
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, GENERALNUMERICSORT]",101.86,0.0,102.441,0,0,0,false,0.581,0.006,0.338
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",109.79,0.0,17.404,0,0,0,false,92.386,5.308,8535.173
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER]",70.62,0.0,50.677,0,0,0,false,19.943,0.394,397.723
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, UNIQUE, CHECK, REVERSE]",-65.57,0.0,1.577,0,0,0,false,67.147,42.579,4508.72
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK]",76.66,0.0,157.734,0,0,0,false,81.074,0.514,6572.993
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, CHECK, IGNORECASE]",-65.57,0.0,1.553,0,0,0,false,67.123,43.222,4505.497
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, CHECK, REVERSE]",-65.57,0.0,1.568,0,0,0,false,67.138,42.818,4507.511
"false","[HUMANNUMERICSORT, NUMERICSORT, MERGE, CHECK, GENERALNUMERICSORT]",40.75,0.0,13.221,0,0,0,false,27.529,2.082,757.846
"false","[HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMERICSORT]",34.71,0.0,27.849,0,0,0,false,6.861,0.246,47.073
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",-34.33,0.0,1.576,0,0,0,false,35.906,22.783,1289.241
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE]",76.66,0.0,21.979,0,0,0,false,54.681,2.488,2990.012
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, UNIQUE, IGNORECASE]",70.62,0.0,49.889,0,0,0,false,20.731,0.416,429.774
"false","[HUMANNUMERICSORT, NUMERICSORT, UNIQUE, REVERSE]",3.47,0.0,30.405,0,0,0,false,26.935,0.886,725.494
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, GENERALNUMERICSORT]",101.86,0.0,127.506,0,0,0,false,25.646,0.201,657.717
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",145.7,0.0,21.33,0,0,0,false,124.37,5.831,15467.897
"false","[UNIQUE, CHECK, REVERSE, GENERALNUMERICSORT]",32.82,0.0,1.557,0,0,0,false,31.263,20.079,977.375
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, UNIQUE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,30.237,0,0,0,false,4.473,0.148,20.008
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",3.47,0.0,30.074,0,0,0,false,26.604,0.885,707.773
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,3.588,0,0,0,false,31.122,8.674,968.579
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, UNIQUE, REVERSE, IGNORECASE]",70.62,0.0,50.289,0,0,0,false,20.331,0.404,413.35
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, REVERSE]",78.55,0.0,16.694,0,0,0,false,61.856,3.705,3826.165
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",-34.33,0.0,1.58,0,0,0,false,35.91,22.728,1289.528
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, REVERSE, GENERALNUMERICSORT]",176.94,0.0,104.488,0,0,0,false,72.452,0.693,5249.292
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",107.9,0.0,286.449,0,0,0,false,178.549,0.623,31879.745
"false","[UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.58,0.0,1.588,0,0,0,false,0.008,0.005,0
"false","[MONTHSORT, NUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",40.75,0.0,17.239,0,0,0,false,23.511,1.364,552.767
"false","[HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMERICSORT]",32.82,0.0,1.559,0,0,0,false,31.261,20.052,977.25
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",109.79,0.0,17.105,0,0,0,false,92.685,5.419,8590.509
"false","[MONTHSORT, MERGE, UNIQUE, REVERSE, GENERALNUMERICSORT]",176.94,0.0,104.286,0,0,0,false,72.654,0.697,5278.604
"false","[VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",107.9,0.0,279.105,0,0,0,false,171.205,0.613,29311.152
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,3.523,0,0,0,false,31.187,8.852,972.629
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",145.7,0.0,29.634,0,0,0,false,116.066,3.917,13471.316
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, UNIQUE, REVERSE]",78.55,0.0,17.438,0,0,0,false,61.112,3.505,3734.677
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK]",9.51,0.0,12.946,0,0,0,false,3.436,0.265,11.806
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",-34.33,0.0,1.575,0,0,0,false,35.905,22.797,1289.169
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",-34.33,0.0,1.584,0,0,0,false,35.914,22.673,1289.815
"false","[HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMERICSORT]",40.75,0.0,16.749,0,0,0,false,24.001,1.433,576.048
"false","[VERSIONSORT, MERGE, CHECK, REVERSE]",76.66,0.0,28.011,0,0,0,false,48.649,1.737,2366.725
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, MERGE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,13.487,0,0,0,false,96.303,7.14,9274.268
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",-34.33,0.0,1.577,0,0,0,false,35.907,22.769,1289.313
"false","[IGNORELEADINGBLANKS, NUMERICSORT, MERGE, DICTIONARYORDER]",78.55,0.0,13.235,0,0,0,false,65.315,4.935,4266.049
"false","[VERSIONSORT, MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",76.66,0.0,27.309,0,0,0,false,49.351,1.807,2435.521
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,101.543,0,0,0,false,6.357,0.063,40.411
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",101.86,0.0,102.471,0,0,0,false,0.611,0.006,0.373
"false","[VERSIONSORT, MONTHSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",101.86,0.0,130.906,0,0,0,false,29.046,0.222,843.67
"false","[MONTHSORT, CHECK, GENERALNUMERICSORT]",32.82,0.0,1.566,0,0,0,false,31.254,19.958,976.813
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",101.86,0.0,103.281,0,0,0,false,1.421,0.014,2.019
"false","[HUMANNUMERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",1.58,0.0,1.597,0,0,0,false,0.017,0.011,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMERICSORT, IGNORECASE]",32.82,0.0,1.558,0,0,0,false,31.262,20.065,977.313
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",107.9,0.0,103.426,0,0,0,false,4.474,0.043,20.017
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",1.58,0.0,1.572,0,0,0,false,0.008,0.005,0
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",76.66,0.0,33.598,0,0,0,false,43.062,1.282,1854.336
"false","[HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",76.66,0.0,141.294,0,0,0,false,64.634,0.457,4177.554
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,290.744,0,0,0,false,113.804,0.391,12951.35
"false","[VERSIONSORT, NUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE]",9.51,0.0,16.514,0,0,0,false,7.004,0.424,49.056
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,286.557,0,0,0,false,178.657,0.623,31918.324
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.58,0.0,1.618,0,0,0,false,0.038,0.023,0.001
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,17.156,0,0,0,false,92.634,5.4,8581.058
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",78.55,0.0,13.449,0,0,0,false,65.101,4.841,4238.14
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",40.75,0.0,13.438,0,0,0,false,27.312,2.032,745.945
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, CHECK]",76.66,0.0,116.455,0,0,0,false,39.795,0.342,1583.642
"false","[VERSIONSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",145.7,0.0,28.508,0,0,0,false,117.192,4.111,13733.965
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, IGNORECASE]",3.47,0.0,3.551,0,0,0,false,0.081,0.023,0.007
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",34.71,0.0,4.888,0,0,0,false,29.822,6.101,889.352
"false","[HUMANNUMERICSORT, NUMERICSORT, UNIQUE, CHECK, IGNORECASE]",-65.57,0.0,1.569,0,0,0,false,67.139,42.791,4507.645
"false","[IGNORELEADINGBLANKS, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",32.82,0.0,1.569,0,0,0,false,31.251,19.918,976.625
"false","[IGNORELEADINGBLANKS, MONTHSORT, REVERSE]",70.62,0.0,41.403,0,0,0,false,29.217,0.706,853.633
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",76.66,0.0,21.861,0,0,0,false,54.799,2.507,3002.93
"false","[VERSIONSORT, NUMERICSORT, CHECK, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.578,0,0,0,false,35.908,22.755,1289.384
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK]",-65.57,0.0,1.569,0,0,0,false,67.139,42.791,4507.645
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMERICSORT]",176.94,0.0,282.885,0,0,0,false,105.945,0.375,11224.343
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,29.978,0,0,0,false,4.732,0.158,22.392
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, CHECK, GENERALNUMERICSORT]",-34.33,0.0,1.552,0,0,0,false,35.882,23.12,1287.518
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",70.62,0.0,50.902,0,0,0,false,19.718,0.387,388.8
"false","[NUMERICSORT, MERGE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,17.911,0,0,0,false,91.879,5.13,8441.751
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, CHECK, IGNORECASE]",-65.57,0.0,1.575,0,0,0,false,67.145,42.632,4508.451
"false","[NUMERICSORT, UNIQUE, DICTIONARYORDER]",3.47,0.0,30.213,0,0,0,false,26.743,0.885,715.188
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,16.917,0,0,0,false,92.873,5.49,8625.394
"false","[NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.561,0,0,0,false,35.891,22.992,1288.164
"false","[VERSIONSORT, MONTHSORT, UNIQUE, CHECK, REVERSE, GENERALNUMERICSORT]",32.82,0.0,1.561,0,0,0,false,31.259,20.025,977.125
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",78.55,0.0,16.897,0,0,0,false,61.653,3.649,3801.092
"false","[MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",101.86,0.0,102.382,0,0,0,false,0.522,0.005,0.272
"false","[VERSIONSORT, MONTHSORT, DICTIONARYORDER, CHECK, REVERSE]",1.58,0.0,1.607,0,0,0,false,0.027,0.017,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE]",70.62,0.0,51.309,0,0,0,false,19.311,0.376,372.915
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT]",3.47,0.0,3.495,0,0,0,false,0.025,0.007,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.58,0.0,1.577,0,0,0,false,0.003,0.002,0
"false","[MONTHSORT, MERGE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,283.759,0,0,0,false,106.819,0.376,11410.299
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.571,0,0,0,false,35.901,22.852,1288.882
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK]",76.66,0.0,111.244,0,0,0,false,34.584,0.311,1196.053
